id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300083389,Pictionary (2010),2010-11-14,E,Board,"Pictionary, the game of quick sketches and crazy guesses, has innovative new functionality and game modes for the whole family! In addition to great classic Pictionary play, new features include rotating canvases, one-line challenges and other fun gameplay modes in a lively game show setting.",Wii,71.0,7.0,Mixed or average,0.0,2,,71,Page 44 Studios,THQ
1300106776,Gotham City Impostors,2012-02-08,T,FPS,"Gotham City Impostors is a multiplayer game unlike any other, giving players the opportunity to rebel against conformity as they customize their own characters.  Posing as amateur vigilantes or villains, gamers will create their very own Bats and Jokerz characters using unprecedented customization options including insane costumes, homebrewed gadgets and a wide range of traditional and imagined weapons.","PlayStation 3,PC,Xbox 360",71.0,42.0,Mixed or average,71.0,92,Mixed or average,"72,65,71",Monolith Productions,Warner Bros. Interactive Entertainment
1300030951,The Simpsons Game,2007-10-30,T,3D Platformer,"The Simpsons Game features a hilarious, sprawling, and mind-busting storyline crafted by the TV show's Emmy Award-winning writers. The action-comedy also features the full cast of voice actors from the TV show who reprise their roles for the game. In The Simpsons Game, Homer, Marge, Bart, and Lisa use exciting, all-new powers to save the world from rising chaos. To help the Simpsons, gamers at home must journey through all of Springfield (as well as vast worlds beyond!), vanquish an amazing array of villains, and fight their way through parodies of popular games. [Electronic Arts]","Wii,PlayStation 3,DS,Xbox 360,PlayStation 2,PSP",71.0,52.0,Mixed or average,76.0,107,Generally favorable,"64,71,69,71,68,59",EA Redwood Shores,EA Games
1300451830,Minecraft: Story Mode - Episode 1: The Order of the Stone,2015-10-13,E10+,Point-and-Click,"Minecraft: Story Mode is an adventure game set in a Minecraft world. It is a 5-part episodic series that will take you to the Nether, the Farlands, the End, and beyond. You will determine how the story flows through the decisions you make: what you say to people (and how you say it), and what you choose to do in moments of action.","PC,Xbox One,PlayStation 4,Wii U",71.0,25.0,Mixed or average,49.0,319,Generally unfavorable,"71,77,71,77",Telltale Games,Telltale Games
1300079184,Pilotwings Resort,2011-03-27,E,Aircraft Sim,Pilotwings Resort is a flying simulation that lets players soar above Wuhu Island. ,3DS,71.0,64.0,Mixed or average,71.0,110,Mixed or average,71,Monster Games Inc.,Nintendo
1300108684,Fruit Ninja Kinect,2011-08-10,E,Arcade,"YOU are the ninja! The worldwide gaming phenomenon Fruit Ninja has now arrived for Kinect! Your arms are now blades, and the epic battle against the world’s most delicious produce is just beginning. Fruit Ninja Kinect is an amazing
evolution of the slice-em-up genre created by Halfbrick, utlising next-gen power for the juiciest combat ever! With Classic, Zen and the frenetic Arcade Mode, Fruit Ninja Kinect includes all the action you know and love with precision
control - along with special features exclusive to Kinect! With Party Mode, multiple players can turn a normal night into a fierce tournament - and the new Challenge system will reveal the true masters among your friends!",Xbox 360,71.0,44.0,Mixed or average,65.0,41,Mixed or average,71,Halfbrick Studios,Microsoft Game Studios
1300002552,Sea Dogs,2000-11-24,T,Marine Combat Sim,"Sea Dogs is reminiscent of Bethesda's classic RPG, ""Daggerfall,"" in which players were free to choose any course of action they wished in a limitless and unbounded game. You can give your allegiance to one of three countries or choose to serve only yourself as a swashbuckling pirate.  [Bethesda Softworks]",PC,71.0,15.0,Mixed or average,82.0,51,Generally favorable,71,Akella,"Bethesda Softworks,Akella"
1300002994,Looney Tunes Racing,2000-11-13,E,Auto Racing,"Rev your engines - It's time to burn some Looney Tunes rubber! ACME Corporation, the corporate juggernaut behind such successful products as the Acme Disintegrator Gun and the Acme Portable Hole, is sponsoring a number of racing contests all over the universe for the Looney Tunes characters to compete for the looniest racing champion title.",PlayStation,71.0,11.0,Mixed or average,79.0,13,Generally favorable,71,Circus Freak,Infogrames
1300004615,Harry Potter and the Chamber of Secrets,2002-11-15,E,Action Adventure,"Players enter fantastical free-roaming 3D environments from Harry's world. Players become Harry Potter and delve not only into Harry's world, but also into his personality, via an internal ""voice."" Conversing with unique characters like Moaning Myrtle, shopping in Diagon Alley, and exploring the convoluted corridors of Hogwarts, players make crucial and independent decisions within Harry's world. Additionally, Harry can, of course, cast spells against foes - but these spells must be perfectly executed, or they could be miscast with humorous or critical consequences! Mini-games within levels can be revisited, so players can help Mrs. Weasley with ""de-gnoming"" her garden, challenge other students in Professor Lockhart?s Dueling Club, or complete other mini-games again and again. [EA Games]","PlayStation 2,GameCube,Xbox,Game Boy Advance,PC",71.0,16.0,Mixed or average,77.0,136,Generally favorable,"71,77,77,76,77",Electronic Arts,"EA Games,Electronic Arts Victor,Electronic Arts"
1300004683,Blinx: The Time Sweeper,2002-10-07,E,3D Platformer,"Blinx is a cat on a mission to fix glitches in time. With the aid of his trusty and powerful Time Sweeper, Blinx must recover lost time crystals, fight Time Monsters, and ultimately rescue a kidnapped princess. Visit nearly 40 levels in warped-reality worlds inspired by Venice, canyons, caves, ancient ruins, and even the works of artist MC Escher. You can also buy gear and power-ups, which enhance gameplay performance, or you can purchase enhanced versions of the Time Sweeper.",Xbox,71.0,36.0,Mixed or average,77.0,60,Generally favorable,71,Artoon,Microsoft Game Studios
1300004644,Post Mortem,2003-02-27,M,Point-and-Click,"After retiring to the quiet streets of Paris to pursue a life of painting, Gus Macpherson could not escape his true art... The former New York detective finds himself walking the beat once again, when hired by a sensuous woman to investigate the gruesome beheadings of her sister and brother-in-law. In the dark and mysterious streets of Paris, and plagued by his clairvoyant sixth sense: Gus will uncover a conspiracy written in blood, with rituals and artifacts as old as time itself! [DreamCatcher]",PC,71.0,25.0,Mixed or average,74.0,39,Mixed or average,71,Microids,"The Adventure Company,Meridian4,Microids,Frogster Interactive,Peter Games"
1300068228,Save the Turtles,2010-03-29,E,Puzzle,"[DSiWare]  Save the Turtles takes players to more than 32 of the world's most exotic beaches in a quest to help tiny turtles find their new home. Players must use the stylus to rub and tap the touch screen of the Nintendo DSi system, digging eggs from the sand and lining up cute reptiles while avoiding crabs, seagulls and litter on their way to the safety of the sea. The game features four modes, including a never-ending survival mode called Turtles Forever, plus several unlockable trophies. Give Mother Nature a hand and help save the turtles.",DS,71.0,9.0,Mixed or average,0.0,2,,71,Sabarasa Entertainment,Sabarasa Entertainment
1300003012,Fate of the Dragon,2001-03-14,T,Real-Time Strategy,"Reminiscent of ""Age of Empires II"", this historical real-time strategy is based on the Three Kingdoms period of 2nd century China, just after the Han Dynasty fell into ruin, a turbulent time during which dozens of warlords sought the throne and eventually settled into three conflicting kingdoms.",PC,71.0,14.0,Mixed or average,70.0,5,Mixed or average,71,Object,"Eidos Interactive,Sold Out Software,Object"
1300282568,Knight Squad,2015-11-16,E10+,Action,Knight Squad is a 1 to 8 players game that can be described as SNES era Bomberman meets Gauntlet. Play as a Knight in the arena and defeat your opponents using epic weapons and power ups. Challenge your friends in the Versus mode or play as a team as you try to defeat the challenges laid on every floor of Destiny's Tower. ,Xbox One,71.0,9.0,Mixed or average,72.0,26,Mixed or average,71,Chainsawesome Games,Chainsawesome Games
1300470129,A Robot Named Fight!,2018-04-26,T,Metroidvania,"A Robot Named Fight is a metroidvania roguelike focused on exploration and item collection. Explore a different, procedurally-generated, labyrinth each playthrough and discover randomized power ups that allow you to traverse obstacles, find secrets and explode meat beasts.",Nintendo Switch,71.0,9.0,Mixed or average,76.0,31,Generally favorable,71,Matt Bitner,"Hitcents,Premium Edition Games"
1300489693,Sniper Ghost Warrior Contracts,2019-11-22,M,Tactical FPS,"Fulfill contracts that offer clear objectives with a fixed monetary reward and options to complete bonus challenges for payouts. With hundreds of ways to take down a wide range of targets, Contracts offers precise, strategic sniping gameplay at its absolute best. Play as a paid assassin; a hit man for hire, and beware of rival snipers who won’t hesitate to disrupt your best-laid plans. Open-ended contracts, bounties and challenges deliver strong replayability options to eliminate targets and collect cash to redeem for upgrades. An all-new Dynamic Reticle System offers the most realistic and intense sniping experience. Upgradeable AR Mask with the ability to scan the environment and highlight weakness or objects of interest. An arsenal of new gadgets to play with including drones, remote sniper turrets and gas grenades. Show off your stealth skills, execute silent takedowns and be rewarded for a strategic play style. Battle the brutal wilderness of Siberia and fight to survive the intensity of snow-covered mountains, lush forests and secret bases hidden deep in the mountainside.","Xbox One,PlayStation 4,PC",71.0,27.0,Mixed or average,66.0,170,Mixed or average,"67,65,71",CI Games,CI Games
1300039160,The 3rd Birthday,2011-03-29,M,Third Person Shooter,"(Also known as ""Parasite Eve: The 3rd Birthday"")  Hideous creatures descend on Manhattan. Ground reports from the squad tasked with containing the pandemonium refer to these life forms as the Twisted. An investigatory team known as the CTI is formed within the year. The Overdive system emerges as a means of opposition, but only one viable candidate exists –Aya Brea. A gift as she awakens from a lost past on this, the occasion of her third birth.",PSP,71.0,56.0,Mixed or average,63.0,163,Mixed or average,71,HexaDrive,Square Enix
